Gene	tagpairs	genecount	Overlap_Count
KRG98643	False	True	1
KRG98644	True	True	2
KRG98645	True	True	2
KRG98646	False	True	1
KRG98647	False	True	1
KRG98648	True	True	2
KRG98649	True	True	2
KRG98650	True	True	2
KRG98651	True	True	2
KRG98652	False	True	1
KRG98653	False	True	1
KRG98654	True	True	2
KRG98656	True	True	2
KRG98657	True	True	2
KRG98658	False	True	1
KRG98659	True	True	2
KRG98660	True	True	2
KRG98661	False	True	1
KRG98662	True	True	2
KRG98663	False	True	1
KRG98676	True	True	2
KRG98677	True	True	2
KRG98694	True	True	2
KRG98697	True	True	2
KRG98700	True	True	2
KRG98701	True	True	2
KRG98718	True	True	2
KRG98719	True	True	2
KRG98720	True	True	2
KRG98721	True	True	2
KRG98723	True	True	2
KRG98724	True	True	2
KRG98726	True	True	2
KRG98727	True	True	2
KRG98730	True	True	2
KRG98732	True	True	2
KRG98740	True	True	2
KRG98743	True	True	2
KRG98781	False	True	1
KRG98785	True	True	2
KRG98786	True	True	2
KRG98790	False	True	1
KRG98794	True	True	2
KRG98796	True	True	2
KRG98815	True	True	2
KRG98816	True	True	2
KRG98817	True	True	2
KRG98818	True	True	2
KRG98819	True	True	2
KRG98823	True	True	2
KRG98825	False	True	1
KRG98826	True	True	2
KRG98831	False	True	1
KRG98847	True	True	2
KRG98848	True	True	2
KRG98866	True	True	2
KRG98867	True	True	2
KRG98868	True	True	2
KRG98872	True	True	2
KRG98873	True	True	2
KRG98887	True	True	2
KRG98888	True	True	2
KRG98889	True	True	2
KRG98890	True	True	2
KRG98891	True	True	2
KRG98936	True	True	2
KRG98937	True	True	2
KRG98942	False	True	1
KRG98952	False	True	1
KRG98960	True	True	2
KRG98962	True	True	2
KRG98975	True	True	2
KRG98976	True	True	2
KRG98977	True	True	2
KRG98988	True	True	2
KRG98990	True	True	2
KRG98991	True	True	2
KRG98993	True	True	2
KRG98994	True	True	2
KRG99000	False	True	1
KRG99006	False	True	1
KRG99011	True	True	2
KRG99012	True	True	2
KRG99013	True	True	2
KRG99014	True	True	2
KRG99015	True	True	2
KRG99016	True	True	2
KRG99055	True	True	2
KRG99056	True	True	2
KRG99072	True	True	2
KRG99073	True	True	2
KRG99094	False	True	1
KRG99100	True	True	2
KRG99101	True	True	2
KRG99102	True	True	2
KRG99116	True	True	2
KRG99117	True	True	2
KRG99118	True	True	2
KRG99182	True	True	2
KRG99183	True	True	2
KRG99189	True	True	2
KRG99190	True	True	2
KRG99191	True	True	2
KRG99203	True	True	2
KRG99204	True	True	2
KRG99215	True	True	2
KRG99216	True	True	2
KRG99219	True	True	2
KRG99220	True	True	2
KRG99227	False	True	1
KRG99233	False	True	1
KRG99316	True	True	2
KRG99318	True	True	2
KRG99337	True	True	2
KRG99339	True	True	2
KRG99387	True	True	2
KRG99390	True	True	2
KRG99400	True	True	2
KRG99401	True	True	2
KRG99403	True	True	2
KRG99459	True	True	2
KRG99461	True	True	2
KRG99479	False	True	1
KRG99482	False	True	1
KRG99485	True	True	2
KRG99487	True	True	2
KRG99489	True	True	2
KRG99494	True	True	2
KRG99498	True	True	2
KRG99504	True	True	2
KRG99505	True	True	2
KRG99506	False	True	1
KRG99516	True	True	2
KRG99517	True	True	2
KRG99518	True	True	2
KRG99519	True	True	2
KRG99655	True	True	2
KRG99656	True	True	2
KRG99657	True	True	2
KRG99658	True	True	2
KRG99659	True	True	2
KRG99660	False	True	1
KRG99662	False	True	1
KRG99663	True	True	2
KRG99664	True	True	2
KRG99665	True	True	2
KRG99666	True	True	2
KRG99667	True	True	2
KRG99668	True	True	2
KRG99669	True	True	2
KRG99670	True	True	2
KRG99671	True	True	2
KRG99672	True	True	2
KRG99673	True	True	2
KRG99674	True	True	2
KRG99675	True	True	2
KRG99676	True	True	2
KRG99677	True	True	2
KRG99678	True	True	2
KRG99680	True	True	2
KRG99681	True	True	2
KRG99682	True	True	2
KRG99683	True	True	2
KRG99687	True	True	2
KRG99689	True	True	2
KRG99696	True	True	2
KRG99697	True	True	2
KRG99711	True	True	2
KRG99712	True	True	2
KRG99713	True	True	2
KRG99720	True	True	2
KRG99721	True	True	2
KRG99738	True	True	2
KRG99739	True	True	2
KRG99740	True	True	2
KRG99741	True	True	2
KRG99743	True	True	2
KRG99744	True	True	2
KRG99745	True	True	2
KRG99746	True	True	2
KRG99747	True	True	2
KRG99748	True	True	2
KRG99749	True	True	2
KRG99751	True	True	2
KRG99752	True	True	2
KRG99753	True	True	2
KRG99754	False	True	1
KRG99755	False	True	1
KRG99774	False	True	1
KRG99807	True	True	2
KRG99810	True	True	2
KRG99814	True	True	2
KRG99818	True	True	2
KRG99830	True	True	2
KRG99831	True	True	2
KRG99832	True	True	2
KRG99833	True	True	2
KRG99834	True	True	2
KRG99882	True	True	2
KRG99883	True	True	2
KRG99884	True	True	2
KRG99892	True	True	2
KRG99893	True	True	2
KRG99894	True	True	2
KRG99895	True	True	2
KRG99897	True	True	2
KRG99898	True	True	2
KRG99940	True	True	2
KRG99943	True	True	2
KRG99958	True	True	2
KRG99961	True	True	2
KRG99964	True	True	2
KRG99965	True	True	2
KRG99986	True	True	2
KRG99990	True	True	2
KRH00004	True	True	2
KRH00006	True	True	2
KRH00008	True	True	2
KRH00010	True	True	2
KRH00011	True	True	2
KRH00016	True	True	2
KRH00017	True	True	2
KRH00021	False	True	1
KRH00022	False	True	1
KRH00026	True	True	2
KRH00029	True	True	2
KRH00030	True	True	2
KRH00032	True	True	2
KRH00040	False	True	1
KRH00044	False	True	1
KRH00062	True	True	2
KRH00063	True	True	2
KRH00071	True	True	2
KRH00072	True	True	2
KRH00075	True	True	2
KRH00076	True	True	2
KRH00086	True	True	2
KRH00088	True	True	2
KRH00097	True	True	2
KRH00098	True	True	2
KRH00103	True	True	2
KRH00104	True	True	2
KRH00105	True	True	2
KRH00112	True	True	2
KRH00113	False	True	1
KRH00114	True	True	2
KRH00115	True	True	2
KRH00116	True	True	2
KRH00117	True	True	2
KRH00119	True	True	2
KRH00120	True	True	2
KRH00121	True	True	2
KRH00122	True	True	2
KRH00137	False	True	1
KRH00140	True	True	2
KRH00146	False	True	1
KRH00147	True	True	2
KRH00148	True	True	2
KRH00157	True	True	2
KRH00158	True	True	2
KRH00173	True	True	2
KRH00177	True	True	2
KRH00186	True	True	2
KRH00188	True	True	2
KRH00190	True	True	2
KRH00234	True	True	2
KRH00235	True	True	2
KRH00236	True	True	2
KRH00237	True	True	2
KRH00239	True	True	2
KRH00287	True	True	2
KRH00291	True	True	2
KRH00296	True	True	2
KRH00298	True	True	2
KRH00299	True	True	2
KRH00300	True	True	2
KRH00312	True	True	2
KRH00313	True	True	2
KRH00330	True	True	2
KRH00331	True	True	2
KRH00334	True	True	2
KRH00336	True	True	2
KRH00338	True	True	2
KRH00356	True	True	2
KRH00357	True	True	2
KRH00358	True	True	2
KRH00359	True	True	2
KRH00382	True	True	2
KRH00383	True	True	2
KRH00399	True	True	2
KRH00400	True	True	2
KRH00409	True	True	2
KRH00414	True	True	2
KRH00415	False	True	1
KRH00424	False	True	1
KRH00450	True	True	2
KRH00451	True	True	2
KRH00500	True	True	2
KRH00507	True	True	2
KRH00527	True	True	2
KRH00528	True	True	2
KRH00529	True	True	2
KRH00536	True	True	2
KRH00538	True	True	2
KRH00542	True	True	2
KRH00546	True	True	2
KRH00547	True	True	2
KRH00562	True	True	2
KRH00563	True	True	2
KRH00580	True	True	2
KRH00582	True	True	2
KRH00583	True	True	2
KRH00600	True	True	2
KRH00601	True	True	2
KRH00602	True	True	2
KRH00603	True	True	2
KRH00606	True	True	2
KRH00613	True	True	2
KRH00614	True	True	2
KRH00616	True	True	2
KRH00617	True	True	2
KRH00631	True	True	2
KRH00632	True	True	2
KRH00645	True	True	2
KRH00646	True	True	2
KRH00648	True	True	2
KRH00649	True	True	2
KRH00650	True	True	2
KRH00651	True	True	2
KRH00653	True	True	2
KRH00654	True	True	2
KRH00691	False	True	1
KRH00696	False	True	1
KRH00702	True	True	2
KRH00703	True	True	2
KRH00712	True	True	2
KRH00714	True	True	2
KRH00721	True	True	2
KRH00722	True	True	2
KRH00723	True	True	2
KRH00724	True	True	2
KRH00727	True	True	2
KRH00728	True	True	2
KRH00729	True	True	2
KRH00730	True	True	2
KRH00732	True	True	2
KRH00734	True	True	2
KRH00789	True	True	2
KRH00793	True	True	2
KRH00865	True	True	2
KRH00866	True	True	2
KRH00867	True	True	2
KRH00870	True	True	2
KRH00875	True	True	2
KRH00876	True	True	2
KRH00980	True	True	2
KRH00981	True	True	2
KRH00991	True	True	2
KRH00992	True	True	2
KRH00998	True	True	2
KRH00999	True	True	2
KRH01021	False	True	1
KRH01025	False	True	1
KRH01038	True	True	2
KRH01039	True	True	2
KRH01040	True	True	2
KRH01041	True	True	2
KRH01042	True	True	2
KRH01044	True	True	2
KRH01047	True	True	2
KRH01051	True	True	2
KRH01052	True	True	2
KRH01053	False	True	1
KRH01055	True	True	2
KRH01058	True	True	2
KRH01061	True	True	2
KRH01062	True	True	2
KRH01063	True	True	2
KRH01075	True	True	2
KRH01076	True	True	2
KRH01077	True	True	2
KRH01105	False	True	1
KRH01106	True	True	2
KRH01107	True	True	2
KRH01108	True	True	2
KRH01109	True	True	2
KRH01110	True	True	2
KRH01111	True	True	2
KRH01112	True	True	2
KRH01119	True	True	2
KRH01123	True	True	2
KRH01124	True	True	2
KRH01138	True	True	2
KRH01140	True	True	2
KRH01141	True	True	2
KRH01142	True	True	2
KRH01143	True	True	2
KRH01144	True	True	2
KRH01145	True	True	2
KRH01146	True	True	2
KRH01149	False	True	1
KRH01152	True	True	2
KRH01154	True	True	2
KRH01155	True	True	2
KRH01156	True	True	2
KRH01180	True	True	2
KRH01181	True	True	2
KRH01207	True	True	2
KRH01212	True	True	2
KRH01217	False	True	1
KRH01220	True	True	2
KRH01223	True	True	2
KRH01268	True	True	2
KRH01269	True	True	2
KRH01270	True	True	2
KRH01271	True	True	2
KRH01272	True	True	2
KRH01282	True	True	2
KRH01284	True	True	2
KRH01289	False	True	1
KRH01290	True	True	2
KRH01295	True	True	2
KRH01298	True	True	2
KRH01299	True	True	2
KRH01300	True	True	2
KRH01302	True	True	2
KRH01303	True	True	2
KRH01304	True	True	2
KRH01305	True	True	2
KRH01306	True	True	2
KRH01307	True	True	2
KRH01325	True	True	2
KRH01326	True	True	2
KRH01332	False	True	1
KRH01333	True	True	2
KRH01335	True	True	2
KRH01340	False	True	1
KRH01343	True	True	2
KRH01344	True	True	2
KRH01345	True	True	2
KRH01346	True	True	2
KRH01347	True	True	2
KRH01348	True	True	2
KRH01349	True	True	2
KRH01350	True	True	2
KRH01351	True	True	2
KRH01352	True	True	2
KRH01357	True	True	2
KRH01360	True	True	2
KRH01361	True	True	2
KRH01367	True	True	2
KRH01368	True	True	2
KRH01369	True	True	2
KRH01371	True	True	2
KRH01376	True	True	2
KRH01378	True	True	2
KRH01379	True	True	2
KRH01380	True	True	2
KRH01382	True	True	2
KRH01391	False	True	1
KRH01401	True	True	2
KRH01406	True	True	2
KRH01409	True	True	2
KRH01410	True	True	2
KRH01448	True	True	2
KRH01450	True	True	2
KRH01481	True	True	2
KRH01482	True	True	2
KRH01488	True	True	2
KRH01489	True	True	2
KRH01505	True	True	2
KRH01506	True	True	2
KRH01508	True	True	2
KRH01529	True	True	2
KRH01530	True	True	2
KRH01540	True	True	2
KRH01541	True	True	2
KRH01564	True	True	2
KRH01566	True	True	2
KRH01567	True	True	2
KRH01570	True	True	2
KRH01583	True	True	2
KRH01584	True	True	2
KRH01592	True	True	2
KRH01594	True	True	2
KRH01595	True	True	2
KRH01598	True	True	2
KRH01608	True	True	2
KRH01609	True	True	2
KRH01610	True	True	2
KRH01627	True	True	2
KRH01628	True	True	2
KRH01631	False	True	1
KRH01639	False	True	1
KRH01641	True	True	2
KRH01642	True	True	2
KRH01644	True	True	2
KRH01648	True	True	2
KRH01649	True	True	2
KRH01651	False	True	1
KRH01698	True	True	2
KRH01699	True	True	2
KRH01702	True	True	2
KRH01705	True	True	2
KRH01706	True	True	2
KRH01709	False	True	1
KRH01713	True	True	2
KRH01714	True	True	2
KRH01716	False	True	1
KRH01721	True	True	2
KRH01723	True	True	2
KRH01789	True	True	2
KRH01790	True	True	2
KRH01791	True	True	2
KRH01804	True	True	2
KRH01809	True	True	2
KRH01827	True	True	2
KRH01828	True	True	2
KRH01847	True	True	2
KRH01848	True	True	2
KRH01854	True	True	2
KRH01856	True	True	2
KRH01908	True	True	2
KRH01909	True	True	2
KRH01924	True	True	2
KRH01925	True	True	2
KRH02022	True	True	2
KRH02025	True	True	2
KRH02038	True	True	2
KRH02039	True	True	2
KRH02075	True	True	2
KRH02076	True	True	2
KRH02078	True	True	2
KRH02079	True	True	2
KRH02080	True	True	2
KRH02128	False	True	1
KRH02132	True	True	2
KRH02133	True	True	2
KRH02134	True	True	2
KRH02135	False	True	1
KRH02137	True	True	2
KRH02139	False	True	1
KRH02140	True	True	2
KRH02142	True	True	2
KRH02148	True	True	2
KRH02149	True	True	2
KRH02150	True	True	2
KRH02163	True	True	2
KRH02164	True	True	2
KRH02184	True	True	2
KRH02188	True	True	2
KRH02268	True	True	2
KRH02269	True	True	2
KRH02306	True	True	2
KRH02307	True	True	2
KRH02308	True	True	2
KRH02309	True	True	2
KRH02328	True	True	2
KRH02329	True	True	2
KRH02367	True	True	2
KRH02368	True	True	2
KRH02369	True	True	2
KRH02396	True	True	2
KRH02397	True	True	2
KRH02406	True	True	2
KRH02407	True	True	2
KRH02438	True	True	2
KRH02439	True	True	2
KRH02447	True	True	2
KRH02448	True	True	2
KRH02481	True	True	2
KRH02482	True	True	2
KRH02484	True	True	2
KRH02499	True	True	2
KRH02501	True	True	2
KRH02618	True	True	2
KRH02619	True	True	2
KRH02635	True	True	2
KRH02636	True	True	2
KRH02678	True	True	2
KRH02680	True	True	2
KRH02698	True	True	2
KRH02699	True	True	2
KRH02700	True	True	2
KRH02702	True	True	2
KRH02707	True	True	2
KRH02708	True	True	2
KRH02724	True	True	2
KRH02725	True	True	2
KRH02800	True	True	2
KRH02805	True	True	2
KRH02806	True	True	2
KRH02825	True	True	2
KRH02826	True	True	2
KRH02833	True	True	2
KRH02837	True	True	2
KRH02884	True	True	2
KRH02885	True	True	2
KRH02886	True	True	2
KRH02889	True	True	2
KRH02890	True	True	2
KRH02892	True	True	2
KRH02893	True	True	2
KRH02894	True	True	2
KRH02895	True	True	2
KRH02904	False	True	1
KRH02905	False	True	1
KRH02923	True	True	2
KRH02924	True	True	2
KRH02962	True	True	2
KRH02963	True	True	2
KRH03033	True	True	2
KRH03034	True	True	2
KRH03035	True	True	2
KRH03056	True	True	2
KRH03057	True	True	2
KRH03118	True	True	2
KRH03119	True	True	2
KRH03170	False	True	1
KRH03173	False	True	1
KRH03182	True	True	2
KRH03183	True	True	2
KRH03200	True	True	2
KRH03205	True	True	2
KRH03335	True	True	2
KRH03336	True	True	2
KRH03408	True	True	2
KRH03410	True	True	2
KRH03412	True	True	2
KRH03438	True	True	2
KRH03440	True	True	2
KRH03522	True	True	2
KRH03523	True	True	2
KRH03540	True	True	2
KRH03541	True	True	2
KRH03596	True	True	2
KRH03599	True	True	2
KRH03614	False	True	1
KRH03631	True	True	2
KRH03632	True	True	2
KRH03633	True	True	2
KRH03636	True	True	2
KRH03637	True	True	2
KRH03638	True	True	2
KRH03639	True	True	2
KRH03658	True	True	2
KRH03660	True	True	2
KRH03676	True	True	2
KRH03677	True	True	2
KRH03721	True	True	2
KRH03722	True	True	2
KRH03724	True	True	2
KRH03725	True	True	2
KRH03848	True	True	2
KRH03849	True	True	2
KRH03860	True	True	2
KRH03861	True	True	2
KRH03868	True	True	2
KRH03869	True	True	2
KRH03870	True	True	2
KRH03915	True	True	2
KRH03916	True	True	2
KRH03986	True	True	2
KRH03987	True	True	2
KRH03999	True	True	2
KRH04000	True	True	2
KRH04005	True	True	2
KRH04006	True	True	2
KRH04014	True	True	2
KRH04015	True	True	2
KRH04049	True	True	2
KRH04050	True	True	2
KRH04098	True	True	2
KRH04100	True	True	2
KRH04101	True	True	2
KRH04102	True	True	2
KRH04103	True	True	2
KRH04104	True	False	1
KRH04105	True	True	2
KRH04106	True	True	2
KRH04107	True	True	2
KRH04191	True	True	2
KRH04192	True	True	2
KRH04213	False	True	1
KRH04214	False	True	1
KRH04215	False	True	1
KRH04216	False	True	1
KRH04217	False	True	1
KRH04218	True	True	2
KRH04220	True	True	2
KRH04221	True	True	2
KRH04222	True	True	2
KRH04249	True	True	2
KRH04253	True	True	2
KRH04269	True	True	2
KRH04271	True	True	2
KRH04279	True	True	2
KRH04281	True	True	2
KRH04293	True	True	2
KRH04294	True	True	2
KRH04321	True	True	2
KRH04324	True	True	2
KRH04356	True	True	2
KRH04357	True	True	2
KRH04381	True	True	2
KRH04383	True	True	2
KRH04438	True	True	2
KRH04442	True	True	2
KRH04483	True	True	2
KRH04484	True	True	2
KRH04494	True	True	2
KRH04496	True	True	2
KRH04498	True	True	2
KRH04502	True	True	2
KRH04503	True	True	2
KRH04555	True	False	1
KRH04558	True	False	1
KRH04582	True	True	2
KRH04583	True	True	2
KRH04588	True	True	2
KRH04589	True	True	2
KRH04591	True	True	2
KRH04593	True	True	2
KRH04607	True	True	2
KRH04608	True	True	2
KRH04612	True	True	2
KRH04614	False	True	1
KRH04652	True	True	2
KRH04654	True	True	2
KRH04656	True	True	2
KRH04657	True	True	2
KRH04663	True	False	1
KRH04664	True	False	1
KRH04686	True	True	2
KRH04691	True	True	2
KRH04692	True	True	2
KRH04701	True	True	2
KRH04702	True	True	2
KRH04705	True	False	1
KRH04707	True	True	2
KRH04708	True	True	2
KRH04718	True	True	2
KRH04720	True	True	2
KRH04746	False	True	1
KRH04748	True	True	2
KRH04749	True	True	2
KRH04756	False	True	1
KRH04804	True	True	2
KRH04805	True	True	2
KRH04829	True	True	2
KRH04830	True	True	2
KRH04842	True	True	2
KRH04845	True	True	2
KRH04858	False	True	1
KRH04869	False	True	1
KRH04876	False	True	1
KRH04878	True	True	2
KRH04879	True	True	2
KRH04880	True	True	2
KRH04883	False	True	1
KRH04898	True	True	2
KRH04899	True	True	2
KRH04908	True	True	2
KRH04909	True	True	2
KRH04925	True	True	2
KRH04927	True	True	2
KRH04934	True	False	1
KRH04935	True	False	1
KRH04944	True	True	2
KRH04945	True	True	2
KRH04976	True	True	2
KRH04977	True	True	2
KRH04978	True	True	2
KRH05029	True	True	2
KRH05031	True	True	2
KRH05034	False	True	1
KRH05045	True	True	2
KRH05047	True	True	2
KRH05050	True	True	2
KRH05052	False	True	1
KRH05057	False	True	1
KRH05086	True	True	2
KRH05088	True	True	2
KRH05123	True	True	2
KRH05124	True	True	2
KRH05158	True	True	2
KRH05159	True	True	2
KRH05180	True	True	2
KRH05181	True	True	2
KRH05201	True	True	2
KRH05202	True	True	2
KRH05209	True	True	2
KRH05210	True	True	2
KRH05213	False	True	1
KRH05217	True	True	2
KRH05218	True	True	2
KRH05220	True	True	2
KRH05223	True	True	2
KRH05226	True	True	2
KRH05233	True	True	2
KRH05234	True	True	2
KRH05236	False	True	1
KRH05239	True	True	2
KRH05275	True	True	2
KRH05276	True	True	2
KRH05277	True	True	2
KRH05278	True	True	2
KRH05279	False	True	1
KRH05305	True	True	2
KRH05306	True	True	2
KRH05350	True	False	1
KRH05362	True	False	1
KRH05386	True	True	2
KRH05387	True	True	2
KRH05390	True	True	2
KRH05391	True	True	2
KRH05398	True	True	2
KRH05399	True	True	2
KRH05408	True	True	2
KRH05409	True	True	2
KRH05417	True	True	2
KRH05418	True	True	2
KRH05439	True	True	2
KRH05441	True	True	2
KRH05542	True	True	2
KRH05543	True	True	2
KRH05558	True	True	2
KRH05563	True	True	2
KRH05614	True	True	2
KRH05615	True	True	2
KRH05663	True	True	2
KRH05664	True	True	2
KRH05671	True	True	2
KRH05672	True	True	2
KRH05706	True	True	2
KRH05707	True	True	2
KRH05708	True	True	2
KRH05709	True	True	2
KRH05738	True	True	2
KRH05739	True	True	2
KRH05788	True	True	2
KRH05789	True	True	2
KRH05849	True	True	2
KRH05851	True	True	2
KRH05888	False	True	1
KRH05897	False	True	1
KRH05955	True	True	2
KRH05956	True	True	2
KRH05961	True	True	2
KRH05962	True	True	2
KRH05976	True	True	2
KRH05977	True	True	2
KRH05979	True	True	2
KRH05980	True	True	2
KRH05981	True	True	2
KRH05994	True	True	2
KRH05995	True	True	2
KRH06032	True	True	2
KRH06038	True	True	2
KRH06107	True	True	2
KRH06108	True	True	2
KRH06175	True	True	2
KRH06177	True	True	2
KRH06186	True	True	2
KRH06188	True	True	2
KRH06189	True	True	2
KRH06260	True	True	2
KRH06261	True	True	2
KRH06288	True	True	2
KRH06289	True	True	2
KRH06298	False	True	1
KRH06312	False	True	1
KRH06324	True	True	2
KRH06326	True	True	2
KRH06327	True	True	2
KRH06372	False	True	1
KRH06377	True	True	2
KRH06378	True	True	2
KRH06379	True	True	2
KRH06382	True	True	2
KRH06384	False	True	1
KRH06388	True	True	2
KRH06389	True	True	2
KRH06390	True	True	2
KRH06402	True	True	2
KRH06403	True	True	2
KRH06482	True	True	2
KRH06483	True	True	2
KRH06521	True	True	2
KRH06523	True	True	2
KRH06535	True	True	2
KRH06536	True	True	2
KRH06566	False	True	1
KRH06573	True	True	2
KRH06579	True	True	2
KRH06596	True	True	2
KRH06597	True	True	2
KRH06625	True	True	2
KRH06626	True	True	2
KRH06641	True	True	2
KRH06645	True	True	2
KRH06646	True	True	2
KRH06662	True	True	2
KRH06663	True	True	2
KRH06682	True	True	2
KRH06683	True	True	2
KRH06685	False	True	1
KRH06686	False	True	1
KRH06738	False	True	1
KRH06739	True	True	2
KRH06740	True	True	2
KRH06741	False	True	1
KRH06742	True	True	2
KRH06743	True	True	2
KRH06744	True	True	2
KRH06746	True	True	2
KRH06749	True	True	2
KRH06752	True	True	2
KRH06760	True	True	2
KRH06761	True	True	2
KRH06763	True	True	2
KRH06767	True	True	2
KRH06775	True	True	2
KRH06776	True	True	2
KRH06824	True	True	2
KRH06825	True	True	2
KRH06852	True	True	2
KRH06854	True	True	2
KRH06872	True	True	2
KRH06873	True	True	2
KRH06874	True	True	2
KRH06991	True	True	2
KRH06992	True	True	2
KRH07001	True	True	2
KRH07002	True	True	2
KRH07003	True	True	2
KRH07007	True	True	2
KRH07008	True	True	2
KRH07010	True	True	2
KRH07011	True	True	2
KRH07014	True	True	2
KRH07015	True	True	2
KRH07021	True	True	2
KRH07022	True	True	2
KRH07026	True	True	2
KRH07027	True	True	2
KRH07028	True	True	2
KRH07043	True	True	2
KRH07044	True	True	2
KRH07050	True	True	2
KRH07051	True	True	2
KRH07053	True	True	2
KRH07059	True	True	2
KRH07060	True	True	2
KRH07061	True	True	2
KRH07062	True	True	2
KRH07063	True	True	2
KRH07065	True	True	2
KRH07066	True	True	2
KRH07068	True	True	2
KRH07069	True	True	2
KRH07070	True	True	2
KRH07071	True	True	2
KRH07072	True	True	2
