gene1	gene2	ks	chrom	collinear
KRH33309	KRH33310	3.3168	10	True
KRH33309	KRH33318	3.1691	10	True
KRH33310	KRH33318	0.0278	10	True
KRH33321	KRH33324	0.0497	10	True
KRH33374	KRH33376	2.9324	10	True
KRH33383	KRH33384	0.3568	10	True
KRH33399	KRH33408	2.5098	10	True
KRH33406	KRH33410	0.4918	10	True
KRH33449	KRH33450	2.6322	10	True
KRH33456	KRH33457	1.7094	10	True
KRH33461	KRH33464	1.1629	10	True
KRH33479	KRH33481	1.1446	10	True
KRH33479	KRH33483	0.5386	10	True
KRH33479	KRH33485	2.7668	10	True
KRH33479	KRH33487	2.4033	10	True
KRH33481	KRH33483	0.5536	10	True
KRH33481	KRH33485	1.2099	10	True
KRH33481	KRH33487	1.7287	10	True
KRH33483	KRH33485	1.9933	10	True
KRH33483	KRH33487	1.0917	10	True
KRH33485	KRH33487	1.2747	10	True
KRH33509	KRH33510	0.8089	10	True
KRH33514	KRH33515	3.7279	10	True
KRH33527	KRH33531	0.0429	10	True
KRH33542	KRH33543	0.088	10	True
KRH33542	KRH33544	0.4071	10	True
KRH33543	KRH33544	0.4523	10	True
KRH33560	KRH33576	1.5829	10	True
KRH33573	KRH33580	0.0045	10	True
KRH33573	KRH33581	0.0021	10	True
KRH33580	KRH33581	0.0025	10	True
KRH33577	KRH33585	0.0409	10	True
KRH33599	KRH33603	0.4089	10	True
KRH33599	KRH33606	0.3771	10	True
KRH33599	KRH33608	0.4202	10	True
KRH33599	KRH33609	0.4022	10	True
KRH33599	KRH33617	0.4182	10	True
KRH33603	KRH33606	0.0553	10	True
KRH33603	KRH33608	0.0682	10	True
KRH33603	KRH33609	0.0803	10	True
KRH33603	KRH33617	0.4778	10	True
KRH33606	KRH33608	0.0198	10	True
KRH33606	KRH33609	0.1075	10	True
KRH33606	KRH33617	0.3395	10	True
KRH33608	KRH33609	0.0598	10	True
KRH33608	KRH33617	0.3884	10	True
KRH33609	KRH33617	0.4023	10	True
KRH33634	KRH33635	1.2255	10	True
KRH33687	KRH33688	0.0764	10	True
KRH33741	KRH33742	0.1902	10	True
KRH33741	KRH33743	0.265	10	True
KRH33741	KRH33744	2.3116	10	True
KRH33742	KRH33743	0.1293	10	True
KRH33742	KRH33744	1.1042	10	True
KRH33743	KRH33744	1.3659	10	True
KRH33854	KRH33855	2.9307	10	True
KRH33861	KRH33863	4.295	10	True
KRH33865	KRH33866	3.7127	10	True
KRH33869	KRH33870	1.6564	10	True
KRH33888	KRH33889	2.7269	10	True
KRH34003	KRH34005	0.2808	10	True
KRH34041	KRH34048	0.6355	10	True
KRH34055	KRH34056	1.7837	10	True
KRH34068	KRH34070	3.9485	10	True
KRH34093	KRH34094	0.2456	10	True
KRH34111	KRH34113	0.2228	10	True
KRH34154	KRH34155	2.1484	10	True
KRH34170	KRH34173	0.0109	10	True
KRH34170	KRH34174	0.0239	10	True
KRH34173	KRH34174	0.0182	10	True
KRH34171	KRH34175	0.1374	10	True
KRH34172	KRH34179	0.3324	10	True
KRH34177	KRH34178	1.7488	10	True
KRH34183	KRH34184	0.1268	10	True
KRH34196	KRH34201	0.9213	10	True
KRH34196	KRH34203	1.7611	10	True
KRH34201	KRH34203	1.6513	10	True
KRH34224	KRH34225	1.0545	10	True
KRH34224	KRH34226	0.3798	10	True
KRH34225	KRH34226	0.7374	10	True
KRH34230	KRH34231	3.117	10	True
KRH34273	KRH34274	3.9038	10	True
KRH34282	KRH34284	0.4049	10	True
KRH34308	KRH34310	1.6778	10	True
KRH34326	KRH34327	2.3229	10	True
KRH34326	KRH34329	0.2954	10	True
KRH34326	KRH34330	0.2369	10	True
KRH34326	KRH34331	0.3049	10	True
KRH34327	KRH34329	0.3476	10	True
KRH34327	KRH34330	0.3877	10	True
KRH34327	KRH34331	0.3401	10	True
KRH34329	KRH34330	0.1446	10	True
KRH34329	KRH34331	0.0706	10	True
KRH34330	KRH34331	0.1555	10	True
KRH34350	KRH34366	1.9185	10	True
KRH34352	KRH34356	0.2461	10	True
KRH34375	KRH34377	3.0041	10	True
KRH34388	KRH34389	0.2073	10	True
KRH34448	KRH34450	0.2401	10	True
KRH34452	KRH34453	0.4233	10	True
KRH34463	KRH34464	0.2735	10	True
KRH34466	KRH34467	0.6285	10	True
KRH34466	KRH34468	0.6991	10	True
KRH34466	KRH34469	1.4394	10	True
KRH34466	KRH34470	1.4691	10	True
KRH34467	KRH34468	0.9456	10	True
KRH34467	KRH34469	4.7063	10	True
KRH34467	KRH34470	1.4117	10	True
KRH34468	KRH34469	1.4234	10	True
KRH34468	KRH34470	1.7667	10	True
KRH34469	KRH34470	0.4332	10	True
KRH34475	KRH34477	1.2856	10	True
KRH34483	KRH34484	3.7075	10	True
KRH34483	KRH34485	1.7392	10	True
KRH34484	KRH34485	2.1709	10	True
KRH34491	KRH34492	0.2799	10	True
KRH34491	KRH34496	0.3191	10	True
KRH34492	KRH34496	0.2165	10	True
KRH34504	KRH34510	2.7938	10	True
KRH34526	KRH34528	0.2156	10	True
KRH34527	KRH34528	0.4082	10	True
KRH34529	KRH34530	0.41	10	True
KRH34548	KRH34554	2.2695	10	True
KRH34551	KRH34552	0.8909	10	True
KRH34596	KRH34607	2.3532	10	True
KRH34605	KRH34606	0.1972	10	True
KRH34625	KRH34626	2.9071	10	True
KRH34629	KRH34630	3.3923	10	True
KRH34660	KRH34662	2.9033	10	True
KRH34660	KRH34664	3.9784	10	True
KRH34662	KRH34664	2.8882	10	True
KRH34671	KRH34673	0.1455	10	True
KRH34684	KRH34685	0.2633	10	True
KRH34684	KRH34686	0.1304	10	True
KRH34684	KRH34687	0.0933	10	True
KRH34685	KRH34686	0.2559	10	True
KRH34685	KRH34687	0.2293	10	True
KRH34686	KRH34687	0.0712	10	True
KRH34746	KRH34747	0.4701	10	True
KRH34749	KRH34750	0.2139	10	True
KRH34755	KRH34756	3.0814	10	True
KRH34773	KRH34789	1.8005	10	True
KRH34781	KRH34782	0.8719	10	True
KRH34790	KRH34791	0.3717	10	True
KRH34822	KRH34823	0.7721	10	True
KRH34925	KRH34928	0.2023	10	True
KRH34969	KRH34971	0.1983	10	True
KRH34983	KRH34984	0.3699	10	True
KRH35020	KRH35021	0.2214	10	True
KRH35044	KRH35047	0.465	10	True
KRH35105	KRH35106	1.3475	10	True
KRH35111	KRH35112	0.902	10	True
KRH35140	KRH35142	2.7245	10	True
KRH35147	KRH35148	1.7689	10	True
KRH35147	KRH35149	2.8973	10	True
KRH35148	KRH35149	1.6775	10	True
KRH35160	KRH35161	0.358	10	True
KRH35167	KRH35170	0.216	10	True
KRH35181	KRH35183	0.104	10	True
KRH35188	KRH35193	0.4847	10	True
KRH35202	KRH35206	0.0149	10	True
KRH35206	KRH35207	2.7573	10	True
KRH35203	KRH35204	0.0298	10	True
KRH35203	KRH35205	0.2713	10	True
KRH35203	KRH35209	0.1901	10	True
KRH35203	KRH35212	0.2835	10	True
KRH35204	KRH35205	0.2502	10	True
KRH35204	KRH35209	0.1777	10	True
KRH35204	KRH35212	0.2535	10	True
KRH35205	KRH35209	0.0696	10	True
KRH35205	KRH35212	0.3041	10	True
KRH35209	KRH35212	0.28	10	True
KRH35233	KRH35234	1.2157	10	True
KRH35238	KRH35239	0.2582	10	True
KRH35238	KRH35240	0.2895	10	True
KRH35239	KRH35240	0.0791	10	True
KRH35246	KRH35248	1.5038	10	True
KRH35249	KRH35253	1.8799	10	True
KRH35271	KRH35274	0.1428	10	True
KRH35295	KRH35296	0.2215	10	True
KRH35302	KRH35303	3.5916	10	True
KRH35328	KRH35334	3.7014	10	True
KRH35382	KRH35383	3.6283	10	True
KRH35396	KRH35403	2.368	10	True
KRH35406	KRH35413	4.0499	10	True
KRH35408	KRH35412	2.044	10	True
KRH35420	KRH35421	2.8366	10	True
KRH35444	KRH35448	0.3994	10	True
KRH35453	KRH35461	3.531	10	True
KRH35498	KRH35499	0.6014	10	True
KRH35498	KRH35500	0.4558	10	True
KRH35499	KRH35500	0.5546	10	True
KRH35501	KRH35502	0.468	10	True
KRH35541	KRH35542	1.4544	10	True
KRH35554	KRH35555	1.1476	10	True
KRH35569	KRH35573	0.2475	10	True
KRH35593	KRH35594	0.5459	10	True
KRH35593	KRH35595	0.6706	10	True
KRH35594	KRH35595	0.5841	10	True
KRH35601	KRH35605	1.6692	10	True
KRH35601	KRH35607	1.7803	10	True
KRH35601	KRH35608	1.8057	10	True
KRH35601	KRH35609	4.5555	10	True
KRH35601	KRH35610	4.5102	10	True
KRH35601	KRH35612	4.5405	10	True
KRH35601	KRH35613	4.0541	10	True
KRH35601	KRH35614	3.6371	10	True
KRH35601	KRH35615	3.8243	10	True
KRH35601	KRH35616	2.2359	10	True
KRH35605	KRH35607	1.4869	10	True
KRH35605	KRH35608	1.4414	10	True
KRH35605	KRH35609	3.595	10	True
KRH35605	KRH35610	2.3779	10	True
KRH35605	KRH35612	1.8234	10	True
KRH35605	KRH35613	2.9624	10	True
KRH35605	KRH35614	3.8008	10	True
KRH35605	KRH35615	2.3936	10	True
KRH35605	KRH35616	2.3149	10	True
KRH35605	KRH35617	4.5662	10	True
KRH35607	KRH35608	2.1689	10	True
KRH35607	KRH35609	3.0002	10	True
KRH35607	KRH35610	1.9832	10	True
KRH35607	KRH35612	1.981	10	True
KRH35607	KRH35613	4.0721	10	True
KRH35607	KRH35614	3.817	10	True
KRH35607	KRH35615	3.586	10	True
KRH35607	KRH35616	3.8616	10	True
KRH35607	KRH35617	2.3373	10	True
KRH35607	KRH35618	1.9548	10	True
KRH35608	KRH35609	3.7785	10	True
KRH35608	KRH35610	4.58	10	True
KRH35608	KRH35612	2.3963	10	True
KRH35608	KRH35613	4.129	10	True
KRH35608	KRH35614	3.8919	10	True
KRH35608	KRH35615	3.7981	10	True
KRH35608	KRH35616	3.8545	10	True
KRH35608	KRH35617	1.6509	10	True
KRH35608	KRH35618	1.7574	10	True
KRH35608	KRH35619	3.4169	10	True
KRH35609	KRH35610	1.5799	10	True
KRH35609	KRH35612	1.0327	10	True
KRH35609	KRH35613	1.7107	10	True
KRH35609	KRH35614	1.846	10	True
KRH35609	KRH35615	1.1267	10	True
KRH35609	KRH35616	1.5267	10	True
KRH35609	KRH35617	1.429	10	True
KRH35609	KRH35618	1.2355	10	True
KRH35609	KRH35619	1.6895	10	True
KRH35609	KRH35620	2.4411	10	True
KRH35610	KRH35612	1.0048	10	True
KRH35610	KRH35613	1.6061	10	True
KRH35610	KRH35614	3.2029	10	True
KRH35610	KRH35615	1.4424	10	True
KRH35610	KRH35616	1.4171	10	True
KRH35610	KRH35617	1.4668	10	True
KRH35610	KRH35618	1.0438	10	True
KRH35610	KRH35619	1.6237	10	True
KRH35610	KRH35620	1.3371	10	True
KRH35610	KRH35621	0.7491	10	True
KRH35612	KRH35613	1.6204	10	True
KRH35612	KRH35614	1.5527	10	True
KRH35612	KRH35615	0.6532	10	True
KRH35612	KRH35616	0.8011	10	True
KRH35612	KRH35617	0.5786	10	True
KRH35612	KRH35618	0.2569	10	True
KRH35612	KRH35619	0.7324	10	True
KRH35612	KRH35620	0.7832	10	True
KRH35612	KRH35621	0.4647	10	True
KRH35612	KRH35622	0.7405	10	True
KRH35613	KRH35614	3.8741	10	True
KRH35613	KRH35615	1.7161	10	True
KRH35613	KRH35616	1.316	10	True
KRH35613	KRH35617	1.8168	10	True
KRH35613	KRH35618	2.1706	10	True
KRH35613	KRH35619	2.1652	10	True
KRH35613	KRH35620	2.222	10	True
KRH35613	KRH35621	3.4351	10	True
KRH35613	KRH35622	1.7491	10	True
KRH35614	KRH35615	3.6614	10	True
KRH35614	KRH35616	3.7135	10	True
KRH35614	KRH35617	1.1487	10	True
KRH35614	KRH35618	2.1242	10	True
KRH35614	KRH35619	3.7339	10	True
KRH35614	KRH35620	3.7109	10	True
KRH35614	KRH35621	1.2995	10	True
KRH35614	KRH35622	1.4256	10	True
KRH35615	KRH35616	0.521	10	True
KRH35615	KRH35617	0.5886	10	True
KRH35615	KRH35618	0.5465	10	True
KRH35615	KRH35619	0.5158	10	True
KRH35615	KRH35620	0.5546	10	True
KRH35615	KRH35621	3.3985	10	True
KRH35615	KRH35622	0.599	10	True
KRH35616	KRH35617	0.4933	10	True
KRH35616	KRH35618	0.773	10	True
KRH35616	KRH35619	0.8155	10	True
KRH35616	KRH35620	1.0938	10	True
KRH35616	KRH35621	2.8202	10	True
KRH35616	KRH35622	0.9403	10	True
KRH35617	KRH35618	0.5904	10	True
KRH35617	KRH35619	1.1018	10	True
KRH35617	KRH35620	1.1211	10	True
KRH35617	KRH35621	0.5298	10	True
KRH35617	KRH35622	0.861	10	True
KRH35618	KRH35619	0.9703	10	True
KRH35618	KRH35620	0.7895	10	True
KRH35618	KRH35621	0.4375	10	True
KRH35618	KRH35622	0.7145	10	True
KRH35619	KRH35620	0.6255	10	True
KRH35619	KRH35621	3.4767	10	True
KRH35619	KRH35622	1.0163	10	True
KRH35620	KRH35621	3.3813	10	True
KRH35620	KRH35622	0.3797	10	True
KRH35621	KRH35622	0.3449	10	True
KRH35626	KRH35627	1.8254	10	True
KRH35626	KRH35628	3.6982	10	True
KRH35626	KRH35629	3.6026	10	True
KRH35627	KRH35628	0.6799	10	True
KRH35627	KRH35629	1.1542	10	True
KRH35628	KRH35629	0.8135	10	True
KRH35662	KRH35663	0.1184	10	True
KRH35668	KRH35669	0.6632	10	True
KRH35672	KRH35682	0.7195	10	True
KRH35720	KRH35721	0.1342	10	True
KRH35733	KRH35753	4.1784	10	True
KRH35747	KRH35750	3.2305	10	True
KRH35755	KRH35757	1.6741	10	True
KRH35767	KRH35768	3.6712	10	True
KRH35793	KRH35794	2.3231	10	True
KRH35794	KRH35795	2.2688	10	True
KRH35828	KRH35832	0.4329	10	True
KRH35829	KRH35831	0.1449	10	True
KRH35829	KRH35833	1.1689	10	True
KRH35831	KRH35833	1.5013	10	True
KRH35849	KRH35852	0.2378	10	True
KRH35877	KRH35880	0.5031	10	True
KRH35877	KRH35881	2.3999	10	True
KRH35880	KRH35881	0.8598	10	True
KRH35883	KRH35887	4.0293	10	True
KRH35904	KRH35910	1.3324	10	True
KRH35904	KRH35916	1.1172	10	True
KRH35904	KRH35917	4.0882	10	True
KRH35904	KRH35918	0.2579	10	True
KRH35910	KRH35916	4.3927	10	True
KRH35910	KRH35917	4.013	10	True
KRH35910	KRH35918	2.3311	10	True
KRH35916	KRH35917	0.3305	10	True
KRH35916	KRH35918	2.0623	10	True
KRH35917	KRH35918	3.5683	10	True
KRH35988	KRH35989	0.2633	10	True
KRH35988	KRH35990	0.9908	10	True
KRH35989	KRH35990	1.0083	10	True
KRH35996	KRH35997	3.9789	10	True
KRH36041	KRH36042	0.5086	10	True
KRH36061	KRH36062	0.707	10	True
KRH36061	KRH36063	0.666	10	True
KRH36062	KRH36063	0.3603	10	True
KRH36077	KRH36080	0.5513	10	True
KRH36077	KRH36082	0.4481	10	True
KRH36080	KRH36082	0.1805	10	True
KRH36126	KRH36132	1.3938	10	True
KRH36133	KRH36134	0.1286	10	True
KRH36151	KRH36152	2.3476	10	True
KRH36151	KRH36155	0.8067	10	True
KRH36151	KRH36156	1.1781	10	True
KRH36151	KRH36157	2.186	10	True
KRH36151	KRH36159	1.0483	10	True
KRH36152	KRH36155	0.2508	10	True
KRH36152	KRH36156	0.1768	10	True
KRH36152	KRH36157	0.434	10	True
KRH36152	KRH36159	0.28	10	True
KRH36155	KRH36156	0.1453	10	True
KRH36155	KRH36157	0.6697	10	True
KRH36155	KRH36159	0.3748	10	True
KRH36156	KRH36157	0.3302	10	True
KRH36156	KRH36159	0.2821	10	True
KRH36157	KRH36159	0.2893	10	True
KRH36161	KRH36162	0.4301	10	True
KRH36174	KRH36176	0.1385	10	True
KRH36254	KRH36257	0.2034	10	True
KRH36267	KRH36268	0.5805	10	True
KRH36298	KRH36300	1.8309	10	True
KRH27565	KRH27572	3.6427	11	True
KRH27565	KRH27573	3.5784	11	True
KRH27572	KRH27573	0.3396	11	True
KRH27632	KRH27633	3.8437	11	True
KRH27632	KRH27635	0.1579	11	True
KRH27633	KRH27635	0.1398	11	True
KRH27648	KRH27661	4.6245	11	True
KRH27720	KRH27728	3.1376	11	True
KRH27770	KRH27771	0.1937	11	True
KRH27770	KRH27772	1.7329	11	True
KRH27771	KRH27772	1.5463	11	True
KRH27781	KRH27782	3.2437	11	True
KRH27792	KRH27803	3.4864	11	True
KRH27825	KRH27826	2.1581	11	True
KRH27850	KRH27859	2.1898	11	True
KRH27864	KRH27874	0.0379	11	True
KRH27878	KRH27879	1.8287	11	True
KRH27930	KRH27931	1.5454	11	True
KRH27990	KRH27991	1.1094	11	True
KRH28001	KRH28004	2.4697	11	True
KRH28014	KRH28016	3.3212	11	True
KRH28063	KRH28065	2.1723	11	True
KRH28082	KRH28085	0.0884	11	True
KRH28117	KRH28118	2.8152	11	True
KRH28146	KRH28164	3.4884	11	True
KRH28146	KRH28165	3.4241	11	True
KRH28164	KRH28165	3.8305	11	True
KRH28149	KRH28151	0.7851	11	True
KRH28149	KRH28153	0.277	11	True
KRH28151	KRH28153	1.8097	11	True
KRH28166	KRH28167	0.4816	11	True
KRH28180	KRH28181	0.3833	11	True
KRH28205	KRH28215	3.2719	11	True
KRH28239	KRH28241	0.2599	11	True
KRH28286	KRH28289	3.9281	11	True
KRH28295	KRH28296	1.4643	11	True
KRH28297	KRH28300	2.4346	11	True
KRH28439	KRH28441	3.6379	11	True
KRH28446	KRH28459	2.2144	11	True
KRH28449	KRH28462	0.6539	11	True
KRH28452	KRH28453	3.2485	11	True
KRH28452	KRH28464	2.2953	11	True
KRH28453	KRH28464	3.4296	11	True
KRH28484	KRH28485	1.8065	11	True
KRH28484	KRH28486	2.0608	11	True
KRH28484	KRH28487	2.9783	11	True
KRH28485	KRH28486	1.2419	11	True
KRH28485	KRH28487	2.8894	11	True
KRH28486	KRH28487	3.069	11	True
KRH28502	KRH28516	4.0917	11	True
KRH28518	KRH28520	0.3681	11	True
KRH28527	KRH28529	0.3742	11	True
KRH28529	KRH28530	3.8744	11	True
KRH28535	KRH28536	0.3983	11	True
KRH28535	KRH28537	0.4683	11	True
KRH28536	KRH28537	0.2467	11	True
KRH28586	KRH28587	0.2036	11	True
KRH28586	KRH28588	0.5814	11	True
KRH28586	KRH28590	0.7063	11	True
KRH28587	KRH28588	0.6099	11	True
KRH28587	KRH28590	0.7234	11	True
KRH28588	KRH28590	1.2383	11	True
KRH28593	KRH28594	3.16	11	True
KRH28618	KRH28619	0.195	11	True
KRH28643	KRH28645	0.3836	11	True
KRH28643	KRH28647	0.3899	11	True
KRH28643	KRH28648	0.3516	11	True
KRH28643	KRH28649	3.3741	11	True
KRH28643	KRH28650	1.8635	11	True
KRH28645	KRH28647	0.3502	11	True
KRH28645	KRH28648	0.3228	11	True
KRH28645	KRH28649	1.4342	11	True
KRH28645	KRH28650	1.4503	11	True
KRH28647	KRH28648	0.3766	11	True
KRH28647	KRH28649	1.2343	11	True
KRH28647	KRH28650	1.5031	11	True
KRH28648	KRH28649	1.5327	11	True
KRH28648	KRH28650	1.3337	11	True
KRH28649	KRH28650	0.343	11	True
KRH28676	KRH28686	2.8525	11	True
KRH28694	KRH28695	0.6761	11	True
KRH28701	KRH28703	0.2577	11	True
KRH28701	KRH28704	0.3469	11	True
KRH28701	KRH28705	0.8016	11	True
KRH28701	KRH28707	0.604	11	True
KRH28703	KRH28704	0.3309	11	True
KRH28703	KRH28705	0.6879	11	True
KRH28703	KRH28707	0.5862	11	True
KRH28704	KRH28705	1.2134	11	True
KRH28704	KRH28707	0.8029	11	True
KRH28705	KRH28707	0.2478	11	True
KRH28720	KRH28722	2.6838	11	True
KRH28720	KRH28723	4.221	11	True
KRH28722	KRH28723	0.8578	11	True
KRH28758	KRH28760	0.6663	11	True
KRH28782	KRH28783	1.1917	11	True
KRH28805	KRH28806	1.8665	11	True
KRH28839	KRH28846	2.4908	11	True
KRH28866	KRH28867	0.4006	11	True
KRH28880	KRH28881	2.2088	11	True
KRH28880	KRH28882	1.6156	11	True
KRH28880	KRH28883	1.8337	11	True
KRH28880	KRH28885	1.5097	11	True
KRH28880	KRH28886	1.6968	11	True
KRH28880	KRH28891	1.4615	11	True
KRH28881	KRH28882	0.4022	11	True
KRH28881	KRH28883	0.4661	11	True
KRH28881	KRH28885	0.3697	11	True
KRH28881	KRH28886	1.461	11	True
KRH28881	KRH28891	1.6512	11	True
KRH28882	KRH28883	0.1866	11	True
KRH28882	KRH28885	0.0601	11	True
KRH28882	KRH28886	1.5366	11	True
KRH28882	KRH28891	1.5495	11	True
KRH28883	KRH28885	0.1669	11	True
KRH28883	KRH28886	1.5593	11	True
KRH28883	KRH28891	1.6518	11	True
KRH28885	KRH28886	1.3151	11	True
KRH28885	KRH28891	2.7632	11	True
KRH28886	KRH28891	1.8841	11	True
KRH28897	KRH28898	3.3254	11	True
KRH28911	KRH28912	0.3119	11	True
KRH28933	KRH28934	3.0129	11	True
KRH28974	KRH28976	1.016	11	True
KRH28983	KRH28984	0.316	11	True
KRH28983	KRH28985	0.3434	11	True
KRH28984	KRH28985	0.1802	11	True
KRH28989	KRH28990	3.2238	11	True
KRH29043	KRH29048	3.1083	11	True
KRH29063	KRH29064	0.322	11	True
KRH29063	KRH29065	0.5726	11	True
KRH29063	KRH29066	0.8343	11	True
KRH29064	KRH29065	0.8125	11	True
KRH29064	KRH29066	0.9876	11	True
KRH29065	KRH29066	0.1382	11	True
KRH29094	KRH29095	2.0712	11	True
KRH29106	KRH29107	0.6032	11	True
KRH29131	KRH29132	0.0854	11	True
KRH29146	KRH29151	1.5546	11	True
KRH29152	KRH29153	3.8207	11	True
KRH29175	KRH29176	4.0046	11	True
KRH29183	KRH29198	0.0033	11	True
KRH29185	KRH29193	0.0248	11	True
KRH29253	KRH29254	0.1053	11	True
KRH29266	KRH29267	2.8185	11	True
KRH29280	KRH29300	3.7511	11	True
KRH29349	KRH29352	0.0309	11	True
KRH29367	KRH29368	0.1673	11	True
KRH29394	KRH29396	0.0685	11	True
KRH29397	KRH29398	0.2713	11	True
KRH29416	KRH29420	3.2908	11	True
KRH29424	KRH29425	0.8995	11	True
KRH29424	KRH29426	0.6672	11	True
KRH29424	KRH29427	0.9534	11	True
KRH29424	KRH29429	1.6602	11	True
KRH29424	KRH29430	0.6477	11	True
KRH29424	KRH29431	0.6442	11	True
KRH29424	KRH29432	1.6126	11	True
KRH29424	KRH29433	2.1627	11	True
KRH29424	KRH29434	2.1627	11	True
KRH29425	KRH29426	1.2839	11	True
KRH29425	KRH29427	0.9238	11	True
KRH29425	KRH29429	1.3743	11	True
KRH29425	KRH29430	1.7134	11	True
KRH29425	KRH29431	0.7865	11	True
KRH29425	KRH29432	3.0685	11	True
KRH29425	KRH29433	1.9388	11	True
KRH29425	KRH29434	1.9388	11	True
KRH29426	KRH29427	0.3907	11	True
KRH29426	KRH29429	1.8581	11	True
KRH29426	KRH29430	0.6671	11	True
KRH29426	KRH29431	0.4095	11	True
KRH29426	KRH29432	2.9777	11	True
KRH29426	KRH29433	1.7121	11	True
KRH29426	KRH29434	1.7121	11	True
KRH29427	KRH29429	2.8647	11	True
KRH29427	KRH29430	0.5903	11	True
KRH29427	KRH29431	0.5124	11	True
KRH29427	KRH29432	3.315	11	True
KRH29427	KRH29433	1.2942	11	True
KRH29427	KRH29434	1.2942	11	True
KRH29429	KRH29430	1.5384	11	True
KRH29429	KRH29431	1.4336	11	True
KRH29429	KRH29432	1.8015	11	True
KRH29429	KRH29433	1.1325	11	True
KRH29429	KRH29434	1.1325	11	True
KRH29430	KRH29431	0.1224	11	True
KRH29430	KRH29432	2.1382	11	True
KRH29430	KRH29433	1.5152	11	True
KRH29430	KRH29434	1.5152	11	True
KRH29431	KRH29432	1.3505	11	True
KRH29431	KRH29433	1.3934	11	True
KRH29431	KRH29434	1.3934	11	True
KRH29432	KRH29433	0.3647	11	True
KRH29432	KRH29434	0.3647	11	True
KRH29451	KRH29452	0.4023	11	True
KRH29451	KRH29453	0.4511	11	True
KRH29451	KRH29454	0.381	11	True
KRH29452	KRH29453	0.2776	11	True
KRH29452	KRH29454	0.5164	11	True
KRH29453	KRH29454	0.3447	11	True
KRH29487	KRH29490	3.0869	11	True
KRH29489	KRH29492	2.199	11	True
KRH29489	KRH29498	1.9736	11	True
KRH29489	KRH29499	1.1459	11	True
KRH29492	KRH29498	0.5406	11	True
KRH29492	KRH29499	0.7516	11	True
KRH29498	KRH29499	0.2036	11	True
KRH29494	KRH29495	0.398	11	True
KRH29515	KRH29517	0.2973	11	True
KRH29528	KRH29530	0.3583	11	True
KRH29545	KRH29546	3.4152	11	True
KRH29566	KRH29568	0.1854	11	True
KRH29572	KRH29573	0.5006	11	True
KRH29612	KRH29624	3.6984	11	True
KRH29615	KRH29616	2.8959	11	True
KRH29656	KRH29657	1.3562	11	True
KRH29656	KRH29658	1.6218	11	True
KRH29656	KRH29659	3.3026	11	True
KRH29656	KRH29660	2.1155	11	True
KRH29656	KRH29661	2.2854	11	True
KRH29656	KRH29662	1.8816	11	True
KRH29656	KRH29663	1.3766	11	True
KRH29656	KRH29665	2.0841	11	True
KRH29656	KRH29666	1.3397	11	True
KRH29657	KRH29658	0.8698	11	True
KRH29657	KRH29659	1.1202	11	True
KRH29657	KRH29660	0.9927	11	True
KRH29657	KRH29661	0.8558	11	True
KRH29657	KRH29662	0.8459	11	True
KRH29657	KRH29663	0.9718	11	True
KRH29657	KRH29665	1.3903	11	True
KRH29657	KRH29666	3.4557	11	True
KRH29658	KRH29659	0.8564	11	True
KRH29658	KRH29660	0.6642	11	True
KRH29658	KRH29661	0.6679	11	True
KRH29658	KRH29662	0.6679	11	True
KRH29658	KRH29663	0.6447	11	True
KRH29658	KRH29665	2.8047	11	True
KRH29658	KRH29666	2.3505	11	True
KRH29659	KRH29660	0.2724	11	True
KRH29659	KRH29661	0.2787	11	True
KRH29659	KRH29662	0.2837	11	True
KRH29659	KRH29663	0.3617	11	True
KRH29659	KRH29665	2.4027	11	True
KRH29659	KRH29666	2.0864	11	True
KRH29660	KRH29661	0.2152	11	True
KRH29660	KRH29662	0.2196	11	True
KRH29660	KRH29663	0.4084	11	True
KRH29660	KRH29665	1.9141	11	True
KRH29660	KRH29666	2.4507	11	True
KRH29661	KRH29662	0.0025	11	True
KRH29661	KRH29663	0.3635	11	True
KRH29661	KRH29665	1.4292	11	True
KRH29661	KRH29666	2.4089	11	True
KRH29662	KRH29663	0.3588	11	True
KRH29662	KRH29665	1.4292	11	True
KRH29662	KRH29666	3.4543	11	True
KRH29663	KRH29665	1.8732	11	True
KRH29663	KRH29666	1.2931	11	True
KRH29665	KRH29666	1.8217	11	True
KRH29668	KRH29669	2.0326	11	True
KRH29682	KRH29683	0.455	11	True
KRH29682	KRH29686	0.5024	11	True
KRH29683	KRH29686	0.2366	11	True
KRH29720	KRH29723	3.3311	11	True
KRH29733	KRH29735	0.2387	11	True
KRH29740	KRH29741	2.7681	11	True
KRH29753	KRH29756	0.095	11	True
KRH29753	KRH29758	0.1344	11	True
KRH29753	KRH29760	0.1227	11	True
KRH29756	KRH29758	3.9143	11	True
KRH29758	KRH29760	0.0248	11	True
KRH29763	KRH29764	3.7519	11	True
KRH29771	KRH29773	3.6759	11	True
KRH29771	KRH29772	3.4258	11	True
KRH29771	KRH29774	2.2226	11	True
KRH29771	KRH29776	3.5725	11	True
KRH29771	KRH29778	2.9697	11	True
KRH29771	KRH29779	4.5485	11	True
KRH29773	KRH29772	0.6611	11	True
KRH29773	KRH29774	0.3563	11	True
KRH29773	KRH29776	0.3281	11	True
KRH29773	KRH29778	1.7209	11	True
KRH29773	KRH29779	1.4728	11	True
KRH29772	KRH29774	0.902	11	True
